,id,prod_id,prod_name,areabrand_name,prod_detail,cid,first_cat,agri_firstcat,sepcial_name,Geodict,NotGeodict,final_Prod,final_label
843,844,548000000000.0,包邮 野生知了猴 金蝉 知了 1斤69低价免邮油炸即食金蝉 唐僧肉,滨州金蝉,"{""groupProps"":[{""基本信息"":[{""食品工艺"":""冷冻水产""},{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""山东省""},{""城市"":""滨州市""}]}]}",1080201001,食品保健,0,,,,,0
844,845,531000000000.0,麦西恩8英寸面饼 12片/袋（16袋/箱）北京鸡肉卷饼 整箱价格,上海鸡肉,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2016年04月14日 至 2016年04月14日""},{""生产许可证编号"":""SC12431012000389""},{""厂名"":""麦西恩食品(上海)有限公司""},{""厂址"":""上海市奉贤区南桥镇五星中心路933号;""},{""厂家联系方式"":""400800001155""},{""配料表"":""见包装""},{""储藏方法"":""常温""},{""保质期"":""365""},{""食品添加剂"":""无""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""上海""}]}]}",1080202002,食品保健,,,,,,0
845,846,522000000000.0,一份20片包邮 青旺干吃牛奶片 内蒙古风味 原味奶片15克 儿时回忆,汕头牛,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年10月11日 至 2018年10月14日""},{""生产许可证编号"":""QS440513010237""},{""产品标准号"":""SB/T10347""},{""厂名"":""汕头市龙湖区新青食品厂""},{""厂址"":""汕头市龙湖区下蓬蔡社工业区""},{""厂家联系方式"":""4006104868""},{""配料表"":""葡萄糖浆、大豆油、柠檬黄、""},{""储藏方法"":""至于阴凉干燥处 避免暴晒""},{""保质期"":""365""},{""食品添加剂"":""详见包装""},{""净含量"":""300g""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""城市"":""汕头市""}]}]}",10801,食品保健,,,,,,0
846,847,548000000000.0,满6袋包邮 粉粉1号 100克  面膜粉含三七金银花黄连菊花,天津金银花,"{""groupProps"":[{""基本信息"":[{""净含量"":""100g""},{""包装方式"":""食用农产品""},{""品牌"":""Annedda""},{""品名"":""1""},{""产地"":""中国大陆""},{""省份"":""天津""}]}]}",1990101,食品保健,草药,,,,,0
847,848,523000000000.0,【买2斤送半斤】广东特产山楂仔500g山楂果脯凉果酸酸甜甜开胃,广东山楂,"{""groupProps"":[{""基本信息"":[{""品牌"":""A JOURNEY OF TASTE/味旅部落""},{""系列"":""山楂仔""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""包装方式"":""食用农产品""},{""零食种类"":""山楂干""},{""食品口味"":""山楂仔1斤""},{""净含量"":""500g""}]}]}",1080102007,食品保健,水果,,,,,0
848,849,562000000000.0,煲汤材料北干虫草花正品特级干货特级蛹虫草北虫草孢子头煲汤200g,丹东虫草,"{""groupProps"":[{""基本信息"":[{""品牌"":""other/其他""},{""系列"":""孢子虫草花""},{""规格"":""孢子虫草花""},{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""辽宁省""},{""城市"":""丹东市""},{""净含量"":""200g""}]}]}",1080601005,食品保健,草药,,,,,0
849,850,561000000000.0,迪利斯吉利丁片食用明胶片10片 凝胶片鱼胶片烘焙布丁慕斯原料,青海鱼,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年05月01日 至 2018年05月01日""},{""厂名"":""青海益洁生物工程公司""},{""厂址"":""青海生物科技产业园经回路26号9号楼三层""},{""厂家联系方式"":""02989629506""},{""配料表"":""明胶""},{""储藏方法"":""阴凉、干燥、密封""},{""保质期"":""1080""},{""食品添加剂"":""见包装""},{""包装方式"":""包装""},{""是否为有机食品"":""否""},{""产地"":""中国大陆""},{""省份"":""青海省""},{""原料成分"":""吉利丁片/鱼胶片""}]}]}",1080202001,食品保健,,,,,,0
850,851,524000000000.0,宜兴紫砂花盆原矿紫砂小六方线奎花盆迷你盆景盆多肉盆外贸出口,宜兴紫砂,"{""groupProps"":[{""基本信息"":[{""品牌"":""紫砂之苑""},{""毛重"":""1""},{""颜色分类"":""清水泥""},{""材质"":""紫砂""},{""风格"":""古典""},{""适用空间"":""桌面,地面""},{""适用对象"":""花卉/绿植""},{""尺寸"":""特小""}]}]}",10703,家居用品,,,{'宜兴紫砂': '宜兴'},,宜兴紫砂,2
851,852,561000000000.0,包邮嘉士利果乐果香夹心饼干500g多散装多口味蓝莓草莓凤梨水果酱,广东蓝莓,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年10月01日 至 2018年10月04日""},{""生产许可证编号"":""SC10844078300039""},{""厂名"":""广东嘉士利食品集团有限公司""},{""厂址"":""广东省江门市开平市长沙港口路18号""},{""厂家联系方式"":""4006333876""},{""配料表"":""小麦粉、白砂糖、葡萄糖浆等""},{""储藏方法"":""常温储存""},{""保质期"":""360""},{""食品添加剂"":""见外包装""},{""品牌"":""嘉士利""},{""系列"":""果乐果香""},{""包装方式"":""散装""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""口味"":""草莓味500g,蓝莓味500g,凤梨味500g,香橙味500g,青柠味500g,5种口味混500g""},{""净含量"":""500g""}]}]}",1080101001,食品保健,,,,{'嘉士利饼干': '嘉士利'},嘉士利饼干,3
852,853,521000000000.0,云南普洱茶熟茶迷你小沱茶茶砖宫廷古树散茶叶绿茶饼 昌荣号 包邮,普洱茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2014年08月10日 至 2014年10月11日""},{""生产许可证编号"":""SC11453080213481""},{""产品标准号"":""GB/T22111-2008""},{""厂名"":""普洱茗豪茶叶有限公司""},{""厂址"":""普洱市工业园区普洱茶加工科技园""},{""厂家联系方式"":""18287996368""},{""配料表"":""云南大叶种晒青毛茶""},{""储藏方法"":""通风，清洁，干燥，避光，无异味的条件下""},{""保质期"":""3650""},{""食品添加剂"":""无""},{""包装方式"":""包装""},{""包装种类"":""盒装""},{""普洱生产工艺"":""熟茶""},{""普洱茶年份"":""10年及以上""},{""套餐份量"":""1人""},{""套餐周期"":""2周""},{""配送频次"":""1周1次""},{""特产品类"":""普洱茶""},{""产地"":""中国大陆""},{""省份"":""云南省""},{""城市"":""普洱市""},{""价格段"":""1-59元""},{""形状"":""迷你小沱茶""},{""茶区"":""勐海茶区""},{""品牌"":""昌荣号""},{""系列"":""熟茶""},{""净含量"":""180g""}]}]}",1080501002,食品保健,茶饮,普洱茶,,,普洱茶,1
853,854,529000000000.0,百利蓝莓果酱 蓝莓酱 沙拉酱 340g*2瓶 包邮,广东蓝莓,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年08月17日 至 2018年08月17日""},{""生产许可证编号"":""SC12144190000622""},{""厂名"":""东莞市鸿兴食品有限公司""},{""厂址"":""东莞市寮步镇向西村东区路5号""},{""厂家联系方式"":""67476425""},{""配料表"":""白砂糖 蓝莓 果葡糖浆""},{""储藏方法"":""阴凉干燥处，开启后盖好冷藏""},{""保质期"":""540""},{""食品添加剂"":""见包装""},{""净含量"":""340g""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""广东省""},{""城市"":""东莞市""}]}]}",1080301002,食品保健,,,,,,0
854,855,522000000000.0,DIY自酿酒套装米酒糯米酒组合酒甜黄酒绍兴手工酒大坛礼盒酒,绍兴黄酒,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2015年08月06日 至 2015年09月17日""},{""品牌"":""越国稽水 ""},{""系列"":""自酿套餐 ""},{""口味"":""半干型黄酒(总糖：15.0-40.0g/L) ""},{""年份"":""18年(含)-30年(含) ""},{""按原料和酒曲选"":""糯米黄酒 ""},{""适用场景"":""礼节拜访区 ""},{""产地"":""中国大陆地区 ""},{""省份"":""浙江 ""},{""城市"":""绍兴市 ""},{""包装方式"":""包装 ""},{""包装种类"":""箱装 ""},{""特产品类"":""绍兴黄酒 ""},{""黄酒种类"":""善酿 ""},{""净含量"":""1580ml ""},{""生产许可证编号"":""SC11533060200299""},{""产品标准号"":""GB/T13662""},{""厂名"":""绍兴市抱龙山酒业有限公司""},{""厂址"":""浙江省绍兴市越城区城南街道凤凰路370号""},{""厂家联系方式"":""15381628658""},{""配料表"":""鉴湖水、糯米、小麦""},{""储藏方法"":""阴凉、通风、干燥处，不得倒置""},{""保质期"":""1805""},{""食品添加剂"":""焦糖色""}]}]}",1080401002,食品保健,,绍兴黄酒 ,,,绍兴黄酒 ,1
855,856,529000000000.0,南崎正味铁观音王 乌龙茶特级安溪铁观音浓香型500g传统手工茶叶,安溪铁观音,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""茶种类"":""铁观音""},{""生长季节"":""秋季""},{""级别"":""特级""},{""产地"":""中国大陆""},{""省份"":""福建省""},{""城市"":""泉州市""},{""套餐份量"":""5人""},{""套餐周期"":""1周""},{""乌龙茶干茶形状"":""壮结""},{""配送频次"":""1周1次""},{""口味"":""浓香型""},{""口感"":""醇厚甘爽""},{""价格段"":""500元以上""},{""品牌"":""馨胜""},{""系列"":""正味兰花香""},{""净含量"":""500""}]}]}",1080501001,食品保健,茶饮,,{'安溪铁观音': '安溪'},,安溪铁观音,2
856,857,531000000000.0,2016年龙润普洱茶金猴报喜小方砖熟茶新品上市七子饼 茶叶,普洱茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2016年03月18日 至 2016年03月18日""},{""生产许可证编号"":""SC11453092106300""},{""产品标准号"":""GB/T22111""},{""厂名"":""凤庆龙润茶业有限公司""},{""厂址"":""凤庆县凤山镇大有村""},{""厂家联系方式"":""4006902898""},{""配料表"":""云南大叶种晒青茶""},{""储藏方法"":""存放于通风、透气、干燥、""},{""保质期"":""99999""},{""食品添加剂"":""无""},{""品牌"":""LongRun Tea/龙润""},{""系列"":""普洱茶""},{""包装方式"":""包装""},{""包装种类"":""常规棉纸包装""},{""普洱生产工艺"":""熟茶""},{""普洱茶年份"":""1年(含)-3年(不含)""},{""套餐份量"":""1人""},{""套餐周期"":""1周""},{""配送频次"":""1周1次""},{""特产品类"":""普洱茶""},{""产地"":""中国大陆""},{""省份"":""云南省""},{""城市"":""临沧市""},{""价格段"":""1-59元""},{""形状"":""砖茶""},{""茶区"":""临沧茶区""},{""商品条形码"":""6938738134329""},{""净含量"":""100g""}]}]}",1080501002,食品保健,茶饮,普洱茶,,,普洱茶,1
857,858,528000000000.0,买20送5包邮 福村梅记 手工小素沱 普洱茶 生茶 小沱茶7g/颗,普洱茶,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2016年04月01日 至 2017年01月30日""},{""品牌"":""福村梅记茶行 ""},{""系列"":""小素沱单颗生茶 ""},{""包装方式"":""散茶 ""},{""普洱生产工艺"":""生茶 ""},{""普洱茶年份"":""1年(含)-3年(不含) ""},{""套餐份量"":""1人 ""},{""套餐周期"":""1周 ""},{""茶区"":""勐海茶区 ""},{""特产品类"":""普洱茶 ""},{""产地"":""中国大陆 ""},{""省份"":""云南省 ""},{""城市"":""西双版纳傣族自治州 ""},{""价格段"":""1-59元 ""},{""形状"":""迷你小沱茶 ""},{""是否进口"":""国产 ""},{""商品条形码"":""6954663427299 ""},{""净含量"":""7g ""},{""生产许可证编号"":""QS5328 1401 0872 ""},{""产品标准号"":""GB/T 22111""},{""厂名"":""勐海县傣乡茶厂""},{""厂址"":""勐海曼弄罕村""},{""厂家联系方式"":""400-0628-862""},{""配料表"":""云南大叶种晒青毛茶""},{""储藏方法"":""在清洁、通风、干燥、无异味、无污染、避免阳光暴晒""},{""保质期"":""999999""},{""食品添加剂"":""无""}]}]}",1080501002,食品保健,茶饮,普洱茶 ,,,普洱茶 ,1
858,859,546000000000.0,山野农夫 福气礼盒 桂圆红枣黑豆乌龙三角袋泡茶水果茶果粒果干,厦门红枣,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2018年06月01日 至 2018年06月20日""},{""品牌"":""山野农夫 ""},{""系列"":""花茶礼盒装 ""},{""产地"":""中国大陆 ""},{""省份"":""福建省 ""},{""城市"":""厦门市 ""},{""包装种类"":""礼盒装 ""},{""商品条形码"":""6924361603561 ""},{""包装方式"":""包装 ""},{""价格段"":""100-199元 ""},{""适用季节"":""冬季 春季 夏季 秋季 ""},{""茶种类"":""百合花茶 ""},{""净含量"":""496g ""},{""生产许可证编号"":""SC10635020500158""},{""产品标准号"":""Q/XMSY 0002S""},{""厂名"":""厦门山野农夫茶业有限公司""},{""厂址"":""福建省厦门市海沧区新昌路39号（1号厂房第三层）之一""},{""厂家联系方式"":""400-8866-235""},{""配料表"":""桂圆红枣、黑豆乌龙、果粒茶""},{""储藏方法"":""密封、干燥、避光、低温""},{""保质期"":""540""}]}]}",1080501003,食品保健,茶饮,,,,,0
859,860,558000000000.0,现摘现发菠萝蜜新鲜水果 海南菠萝蜜木菠萝大树菠萝蜜一个20-24斤,三亚菠萝蜜,"{""groupProps"":[{""基本信息"":[{""品牌"":""南山寿果 ""},{""系列"":""海南菠萝蜜 ""},{""规格"":""20-22斤之间 ""},{""包装方式"":""散装 ""},{""水果种类"":""菠萝蜜 ""},{""产地"":""中国大陆 ""},{""省份"":""海南省 ""},{""城市"":""三亚市 ""},{""套餐份量"":""5人份 ""},{""套餐周期"":""1周 ""},{""配送频次"":""1周2次 ""},{""同城服务"":""同城24小时物流送货上门 ""},{""售卖方式"":""单品 ""},{""是否为有机食品"":""否 ""},{""生鲜储存温度"":""25℃ ""},{""热卖时间"":""1月 2月 3月 4月 5月 6月 7月 8月 9月 10月 11月 12月 ""},{""特产品类"":""三亚菠萝蜜 ""},{""价格"":""101-200元 ""},{""净含量"":""10000g ""},{""厂名"":""三亚海源实业有限公司""},{""厂址"":""三亚市崖城镇沙埋基地""},{""厂家联系方式"":""0898-38893606""},{""配料表"":""海南岛种植发货""},{""储藏方法"":""成熟后吃不完放冰箱冷冻口感更佳""},{""保质期"":""15""},{""食品添加剂"":""无""}]}]}",1080201004,食品保健,水果,三亚菠萝蜜 ,,,三亚菠萝蜜 ,1
860,861,560000000000.0,甘南卓尼特产干蕨菜新鲜山珍野生蕨菜乾龙爪菜自然晾晒500g 包邮,甘南蕨菜,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""产地"":""中国大陆""},{""省份"":""甘肃省""},{""城市"":""甘南藏族自治州""},{""净含量"":""500g""}]}]}",1080202006,食品保健,蔬菜,,,{'甘南蕨菜': '甘南'},甘南蕨菜,3
861,862,18670682285.0,星晟 人参 野山参礼盒野生林下参移山参东北长白山特产泡酒料,长春林下参,"{""groupProps"":[{""基本信息"":[{""包装方式"":""食用农产品""},{""参种类"":""其他/other""},{""产地"":""中国大陆""},{""省份"":""吉林省""},{""城市"":""长春市""},{""适用对象"":""全部适用""},{""品牌"":""星晟参茸""},{""系列"":""特产""},{""规格"":""8-12克""},{""净含量"":""9g""}]}]}",1080601005,食品保健,草药,,,"{'东北人参': '东北', '东北山参': '东北'}",,-2
862,863,536000000000.0,善琏湖笔毛笔羊毫狼毫套笔文房用品硬兼毫包邮书法软毫毛笔联笔优质竹杆中楷成人国画山水墨水毛笔字纸天天练,善琏湖笔,"{""groupProps"":[{""基本信息"":[{""品牌"":""曹一阁 ""},{""笔头材质"":""硬毫笔 ""},{""毛笔种类"":""宣笔 ""},{""笔头毛种"":""精品羊毫 精品狼毫 ""},{""笔头规格"":""中楷 ""},{""生产企业"":""安徽泾县裕泰宣纸艺术品有限公司 ""}]}]}",1020201023,3C数码,,,{'善琏湖笔': '善琏'},,善琏湖笔,2
863,864,36459519249.0,正宗嘉士柏牛轧糖原装正品500g*16袋台湾风味Q感奶糖江浙沪皖包邮,泉州牛,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2017年10月01日 至 2018年01月20日""},{""生产许可证编号"":""QS350513010018""},{""厂名"":""福建省嘉士柏食品工业有限公司""},{""厂址"":""晋江市泉安中路江宅工业区""},{""厂家联系方式"":""0595-22489829""},{""配料表"":""液体葡萄糖、果仁、白砂食品添加剂：黄原胶、大豆磷脂、""},{""保质期"":""273""},{""食品添加剂"":""明胶、磷脂、乙基麦芽酚""},{""品牌"":""嘉士柏""},{""系列"":""牛轧糖""},{""产品"":""牛轧糖 Nougat""},{""包装方式"":""包装""},{""包装种类"":""袋装""},{""口味"":""花生味""},{""净含量"":""8000g""},{""省份"":""福建省""},{""城市"":""泉州市""},{""产地"":""中国大陆""}]}]}",1080102010,食品保健,,,,,,0
864,865,546000000000.0,10包包邮 管氏爽口下饭菜 开味菜酱醃菜 咸菜 开胃红油榨菜 138g,眉山榨菜,"{""groupProps"":[{""基本信息"":[{""生产日期"":""2017年11月01日 至 2017年11月01日""},{""生产许可证编号"":""QS511416010056""},{""厂名"":""眉山市宏发粮油有限公司""},{""厂址"":""眉山经济开发区东区坛香路3号（眉山中国泡菜城）""},{""厂家联系方式"":""028-38010058""},{""配料表"":""见包装""},{""保质期"":""365""},{""食品添加剂"":""见包装""},{""包装方式"":""包装""},{""产地"":""中国大陆""},{""省份"":""四川省""},{""城市"":""眉山市""},{""品牌"":""管氏""},{""系列"":""下饭菜""},{""规格"":""180克每袋""},{""净含量"":""180g""}]}]}",1080202002,食品保健,,,,,,0
